Il,Ilce,Urun Adi,Verim (Kg/Dekar),Ortalama Sicaklik,Maksimal Sicaklik,Minimal Sicaklik,Ortalama Bagil Nem,Yagis Miktari,Yagisli Gun Sayisi,Guneslenme Saati,Atmosfer Basinci,Rakim
TOKAT,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Kuru,   150,9.26,15.03,3.85,69.83,64.83,7.42,7.68,94.13,604.0
TOKAT,PAZAR,Aycicegi (Yaglik) 1. Ekilis Sulu,   355,10.47,16.36,4.94,68.0,58.42,7.0,7.89,94.625,561.0
TOKAT,PAZAR,Aycicegi (Yaglik) 1. Ekilis Kuru,   120,10.47,16.36,4.94,68.0,58.42,7.0,7.89,94.625,561.0
TOKAT,SULUSARAY,Aycicegi (Yaglik) 1. Ekilis Sulu,   300,8.96,14.97,3.14,64.58,45.83,6.08,8.31,89.354,1031.0
TOKAT,SULUSARAY,Aycicegi (Yaglik) 1. Ekilis Kuru,   191,8.96,14.97,3.14,64.58,45.83,6.08,8.31,89.354,1031.0
TOKAT,TURHAL,Aycicegi (Yaglik) 1. Ekilis Sulu,   366,11.79,17.5,6.48,65.75,43.33,5.75,8.08,95.413,493.0
TOKAT,TURHAL,Aycicegi (Yaglik) 1. Ekilis Kuru,   224,11.79,17.5,6.48,65.75,43.33,5.75,8.08,95.413,493.0
TOKAT,ZILE,Aycicegi (Yaglik) 1. Ekilis Sulu,   300,10.62,16.6,4.97,64.42,46.5,5.92,8.24,92.581,740.0
TOKAT,ZILE,Aycicegi (Yaglik) 1. Ekilis Kuru,   191,10.62,16.6,4.97,64.42,46.5,5.92,8.24,92.581,740.0
SANLIURFA,CEYLANPINAR,Aycicegi (Yaglik) 1. Ekilis Sulu,   246,19.64,25.77,13.26,42.5,25.08,3.08,10.24,96.949,362.0
SANLIURFA,CEYLANPINAR,Aycicegi (Yaglik) 1. Ekilis Kuru,   150,19.64,25.77,13.26,42.5,25.08,3.08,10.24,96.949,362.0
SANLIURFA,CEYLANPINAR,Aycicegi (Yaglik) 2. Ekilis Sulu,   213,19.64,25.77,13.26,42.5,25.08,3.08,10.24,96.949,362.0
SANLIURFA,CEYLANPINAR,Aycicegi (Yaglik) 2. Ekilis Kuru,   100,19.64,25.77,13.26,42.5,25.08,3.08,10.24,96.949,362.0
SANLIURFA,HALFETI,Aycicegi (Yaglik) 1. Ekilis Sulu,   164,17.18,23.38,10.73,50.75,46.92,4.58,9.66,96.454,404.0
SANLIURFA,HALFETI,Aycicegi (Yaglik) 1. Ekilis Kuru,   109,17.18,23.38,10.73,50.75,46.92,4.58,9.66,96.454,404.0
SANLIURFA,SIVEREK,Aycicegi (Yaglik) 1. Ekilis Sulu,   246,15.37,21.1,9.11,48.25,51.42,4.58,9.78,92.109,782.0
SANLIURFA,SIVEREK,Aycicegi (Yaglik) 1. Ekilis Kuru,   150,15.37,21.1,9.11,48.25,51.42,4.58,9.78,92.109,782.0
SANLIURFA,SIVEREK,Aycicegi (Yaglik) 2. Ekilis Sulu,   213,15.37,21.1,9.11,48.25,51.42,4.58,9.78,92.109,782.0
SANLIURFA,SIVEREK,Aycicegi (Yaglik) 2. Ekilis Kuru,   100,15.37,21.1,9.11,48.25,51.42,4.58,9.78,92.109,782.0
USAK,BANAZ,Aycicegi (Yaglik) 1. Ekilis Sulu,   121,12.18,17.89,6.4,57.75,49.33,5.75,8.9,90.638,914.0
USAK,BANAZ,Aycicegi (Yaglik) 1. Ekilis Kuru,   108,12.18,17.89,6.4,57.75,49.33,5.75,8.9,90.638,914.0
USAK,ESME,Aycicegi (Yaglik) 1. Ekilis Sulu,   230,13.31,19.36,7.22,53.42,37.33,4.5,9.63,91.716,817.0
USAK,ESME,Aycicegi (Yaglik) 1. Ekilis Kuru,   150,13.31,19.36,7.22,53.42,37.33,4.5,9.63,91.716,817.0
USAK,KARAHALLI,Aycicegi (Yaglik) 1. Ekilis Sulu,   200,13.23,19.13,7.09,53.17,36.25,4.67,9.59,91.092,873.0
USAK,KARAHALLI,Aycicegi (Yaglik) 1. Ekilis Kuru,   190,13.23,19.13,7.09,53.17,36.25,4.67,9.59,91.092,873.0
USAK,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Sulu,   140,12.13,17.9,6.41,54.08,42.25,5.08,9.28,90.638,914.0
USAK,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Kuru,   115,12.13,17.9,6.41,54.08,42.25,5.08,9.28,90.638,914.0
USAK,SIVASLI,Aycicegi (Yaglik) 1. Ekilis Sulu,   147,11.63,17.39,5.63,55.5,46.08,5.5,9.18,90.285,946.0
USAK,SIVASLI,Aycicegi (Yaglik) 1. Ekilis Kuru,   96,11.63,17.39,5.63,55.5,46.08,5.5,9.18,90.285,946.0
USAK,ULUBEY,Aycicegi (Yaglik) 1. Ekilis Sulu,   170,13.81,20.03,7.32,53.08,37.42,4.67,9.63,92.559,742.0
USAK,ULUBEY,Aycicegi (Yaglik) 1. Ekilis Kuru,   109,13.81,20.03,7.32,53.08,37.42,4.67,9.63,92.559,742.0
YOZGAT,AYDINCIK,Aycicegi (Yaglik) 1. Ekilis Sulu,   169,9.4,15.27,3.63,63.33,47.0,6.08,8.43,91.114,871.0
YOZGAT,AYDINCIK,Aycicegi (Yaglik) 1. Ekilis Kuru,   136,9.4,15.27,3.63,63.33,47.0,6.08,8.43,91.114,871.0
YOZGAT,BOGAZLIYAN,Aycicegi (Yaglik) 1. Ekilis Sulu,   191,10.88,17.35,4.3,54.5,34.17,5.0,9.38,88.908,1072.0
YOZGAT,BOGAZLIYAN,Aycicegi (Yaglik) 1. Ekilis Kuru,   136,10.88,17.35,4.3,54.5,34.17,5.0,9.38,88.908,1072.0
YOZGAT,CANDIR,Aycicegi (Yaglik) 1. Ekilis Sulu,   190,11.02,16.83,5.42,64.0,51.92,6.25,8.38,91.727,816.0
YOZGAT,CANDIR,Aycicegi (Yaglik) 1. Ekilis Kuru,   169,11.02,16.83,5.42,64.0,51.92,6.25,8.38,91.727,816.0
YOZGAT,CAYIRALAN,Aycicegi (Yaglik) 1. Ekilis Sulu,   200,8.79,14.76,2.69,57.67,41.75,5.92,8.95,85.944,1350.0
YOZGAT,CAYIRALAN,Aycicegi (Yaglik) 1. Ekilis Kuru,   180,8.79,14.76,2.69,57.67,41.75,5.92,8.95,85.944,1350.0
YOZGAT,CEKEREK,Aycicegi (Yaglik) 1. Ekilis Sulu,   351,10.37,16.37,4.58,64.33,47.83,6.33,8.35,90.815,898.0
YOZGAT,CEKEREK,Aycicegi (Yaglik) 1. Ekilis Kuru,   246,10.37,16.37,4.58,64.33,47.83,6.33,8.35,90.815,898.0
YOZGAT,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Sulu,   296,9.64,15.37,3.91,58.08,42.67,5.67,9.09,86.47,1300.0
YOZGAT,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Kuru,   180,9.64,15.37,3.91,58.08,42.67,5.67,9.09,86.47,1300.0
YOZGAT,SARAYKENT,Aycicegi (Yaglik) 1. Ekilis Sulu,   160,9.62,15.76,3.5,58.58,36.42,5.08,8.76,88.324,1126.0
YOZGAT,SARAYKENT,Aycicegi (Yaglik) 1. Ekilis Kuru,   126,9.62,15.76,3.5,58.58,36.42,5.08,8.76,88.324,1126.0
YOZGAT,SARIKAYA,Aycicegi (Yaglik) 1. Ekilis Sulu,   246,10.03,16.07,3.91,59.0,46.08,5.83,8.96,88.163,1141.0
YOZGAT,SARIKAYA,Aycicegi (Yaglik) 1. Ekilis Kuru,   147,10.03,16.07,3.91,59.0,46.08,5.83,8.96,88.163,1141.0
YOZGAT,SORGUN,Aycicegi (Yaglik) 1. Ekilis Sulu,   246,10.1,16.02,4.41,60.58,40.92,5.67,8.78,88.767,1085.0
YOZGAT,SORGUN,Aycicegi (Yaglik) 1. Ekilis Kuru,   180,10.1,16.02,4.41,60.58,40.92,5.67,8.78,88.767,1085.0
YOZGAT,SEFAATLI,Aycicegi (Yaglik) 1. Ekilis Sulu,   191,11.45,17.64,5.25,55.42,38.0,5.25,9.31,90.164,957.0
YOZGAT,SEFAATLI,Aycicegi (Yaglik) 1. Ekilis Kuru,   175,11.45,17.64,5.25,55.42,38.0,5.25,9.31,90.164,957.0
YOZGAT,YERKOY,Aycicegi (Yaglik) 1. Ekilis Sulu,   270,11.82,17.92,5.69,53.75,32.5,4.75,9.47,92.232,771.0
YOZGAT,YERKOY,Aycicegi (Yaglik) 1. Ekilis Kuru,   213,11.82,17.92,5.69,53.75,32.5,4.75,9.47,92.232,771.0
YOZGAT,YERKOY,Aycicegi (Yaglik) 2. Ekilis Sulu,   290,11.82,17.92,5.69,53.75,32.5,4.75,9.47,92.232,771.0
YOZGAT,YERKOY,Aycicegi (Yaglik) 2. Ekilis Kuru,   250,11.82,17.92,5.69,53.75,32.5,4.75,9.47,92.232,771.0
ZONGULDAK,CAYCUMA,Aycicegi (Yaglik) 1. Ekilis Kuru,   131,12.9,17.63,8.12,77.42,68.67,7.25,8.2,100.758,46.0
ZONGULDAK,CAYCUMA,Aycicegi (Yaglik) 1. Ekilis Sulu,   250,12.9,17.63,8.12,77.42,68.67,7.25,8.2,100.758,46.0
ZONGULDAK,GOKCEBEY,Aycicegi (Yaglik) 1. Ekilis Kuru,   140,12.08,17.08,6.99,77.5,83.42,8.75,7.51,100.525,65.0
ZONGULDAK,GOKCEBEY,Aycicegi (Yaglik) 1. Ekilis Sulu,   200,12.08,17.08,6.99,77.5,83.42,8.75,7.51,100.525,65.0
AKSARAY,AGACOREN,Aycicegi (Yaglik) 1. Ekilis Sulu,   246,11.75,17.34,5.92,52.58,33.17,4.92,9.59,87.158,1235.0
AKSARAY,AGACOREN,Aycicegi (Yaglik) 1. Ekilis Kuru,   191,11.75,17.34,5.92,52.58,33.17,4.92,9.59,87.158,1235.0
AKSARAY,ESKIL,Aycicegi (Yaglik) 1. Ekilis Sulu,   289,13.08,18.27,7.73,54.17,26.92,4.08,9.72,90.461,930.0
AKSARAY,ESKIL,Aycicegi (Yaglik) 1. Ekilis Kuru,   150,13.08,18.27,7.73,54.17,26.92,4.08,9.72,90.461,930.0
AKSARAY,ESKIL,Aycicegi (Yaglik) 2. Ekilis Sulu,   169,13.08,18.27,7.73,54.17,26.92,4.08,9.72,90.461,930.0
AKSARAY,ESKIL,Aycicegi (Yaglik) 2. Ekilis Kuru,   100,13.08,18.27,7.73,54.17,26.92,4.08,9.72,90.461,930.0
AKSARAY,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Sulu,   377,12.65,18.69,6.3,50.08,30.25,4.67,9.74,90.01,971.0
AKSARAY,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Kuru,   150,12.65,18.69,6.3,50.08,30.25,4.67,9.74,90.01,971.0
AKSARAY,MERKEZ,Aycicegi (Yaglik) 2. Ekilis Sulu,   202,12.65,18.69,6.3,50.08,30.25,4.67,9.74,90.01,971.0
AKSARAY,MERKEZ,Aycicegi (Yaglik) 2. Ekilis Kuru,   120,12.65,18.69,6.3,50.08,30.25,4.67,9.74,90.01,971.0
AKSARAY,ORTAKOY,Aycicegi (Yaglik) 1. Ekilis Sulu,   426,10.78,16.37,5.04,54.17,33.17,4.92,9.59,88.174,1140.0
AKSARAY,ORTAKOY,Aycicegi (Yaglik) 1. Ekilis Kuru,   93,10.78,16.37,5.04,54.17,33.17,4.92,9.59,88.174,1140.0
AKSARAY,SARIYAHSI,Aycicegi (Yaglik) 1. Ekilis Sulu,   382,12.25,17.64,6.52,52.75,32.33,4.58,9.61,90.384,937.0
AKSARAY,SARIYAHSI,Aycicegi (Yaglik) 1. Ekilis Kuru,   200,12.25,17.64,6.52,52.75,32.33,4.58,9.61,90.384,937.0
KARAMAN,AYRANCI,Aycicegi (Yaglik) 1. Ekilis Sulu,   344,11.94,17.37,6.42,46.67,30.75,4.33,9.66,88.184,1139.0
KARAMAN,AYRANCI,Aycicegi (Yaglik) 1. Ekilis Kuru,   235,11.94,17.37,6.42,46.67,30.75,4.33,9.66,88.184,1139.0
KARAMAN,BASYAYLA,Aycicegi (Yaglik) 1. Ekilis Sulu,   310,8.57,13.59,3.47,54.5,45.83,4.83,8.91,85.453,1397.0
KARAMAN,BASYAYLA,Aycicegi (Yaglik) 1. Ekilis Kuru,   270,8.57,13.59,3.47,54.5,45.83,4.83,8.91,85.453,1397.0
KARAMAN,ERMENEK,Aycicegi (Yaglik) 1. Ekilis Sulu,   300,13.62,18.62,8.5,56.5,39.42,3.92,9.44,86.819,1267.0
KARAMAN,ERMENEK,Aycicegi (Yaglik) 1. Ekilis Kuru,   270,13.62,18.62,8.5,56.5,39.42,3.92,9.44,86.819,1267.0
KARAMAN,KAZIMKARABEKIR,Aycicegi (Yaglik) 1. Ekilis Sulu,   338,12.19,17.94,6.32,49.92,29.5,3.83,9.52,89.136,1051.0
KARAMAN,KAZIMKARABEKIR,Aycicegi (Yaglik) 1. Ekilis Kuru,   290,12.19,17.94,6.32,49.92,29.5,3.83,9.52,89.136,1051.0
KARAMAN,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Sulu,   344,13.23,18.97,7.51,50.5,28.58,4.17,9.5,89.299,1036.0
KARAMAN,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Kuru,   169,13.23,18.97,7.51,50.5,28.58,4.17,9.5,89.299,1036.0
KARAMAN,SARIVELILER,Aycicegi (Yaglik) 1. Ekilis Sulu,   300,10.19,15.05,5.21,57.42,56.58,5.83,8.77,84.356,1503.0
KARAMAN,SARIVELILER,Aycicegi (Yaglik) 1. Ekilis Kuru,   270,10.19,15.05,5.21,57.42,56.58,5.83,8.77,84.356,1503.0
KIRIKKALE,BALISEYH,Aycicegi (Yaglik) 1. Ekilis Sulu,   437,11.79,17.53,6.09,53.67,41.92,5.58,9.39,91.159,867.0
KIRIKKALE,BALISEYH,Aycicegi (Yaglik) 1. Ekilis Kuru,   115,11.79,17.53,6.09,53.67,41.92,5.58,9.39,91.159,867.0
KIRIKKALE,CELEBI,Aycicegi (Yaglik) 1. Ekilis Sulu,   355,12.41,18.05,6.61,51.0,31.08,4.33,9.55,86.956,1254.0
KIRIKKALE,CELEBI,Aycicegi (Yaglik) 1. Ekilis Kuru,   300,12.41,18.05,6.61,51.0,31.08,4.33,9.55,86.956,1254.0
KIRIKKALE,DELICE,Aycicegi (Yaglik) 1. Ekilis Sulu,   382,13.25,19.37,7.22,53.08,39.83,5.67,9.46,93.023,701.0
KIRIKKALE,DELICE,Aycicegi (Yaglik) 1. Ekilis Kuru,   200,13.25,19.37,7.22,53.08,39.83,5.67,9.46,93.023,701.0
KIRIKKALE,KARAKECILI,Aycicegi (Yaglik) 1. Ekilis Sulu,   300,12.3,17.93,6.52,51.5,31.08,4.33,9.55,91.593,828.0
KIRIKKALE,KARAKECILI,Aycicegi (Yaglik) 1. Ekilis Kuru,   191,12.3,17.93,6.52,51.5,31.08,4.33,9.55,91.593,828.0
KIRIKKALE,KESKIN,Aycicegi (Yaglik) 1. Ekilis Sulu,   333,11.66,17.27,5.89,51.92,33.5,4.75,9.45,88.174,1140.0
KIRIKKALE,KESKIN,Aycicegi (Yaglik) 1. Ekilis Kuru,   150,11.66,17.27,5.89,51.92,33.5,4.75,9.45,88.174,1140.0
KIRIKKALE,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Kuru,   115,12.86,18.52,7.08,52.67,33.5,4.75,9.45,92.514,746.0
KIRIKKALE,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Sulu,   200,12.86,18.52,7.08,52.67,33.5,4.75,9.45,92.514,746.0
KIRIKKALE,SULAKYURT,Aycicegi (Yaglik) 1. Ekilis Sulu,   218,11.9,17.87,6.06,54.08,37.0,5.08,9.53,91.571,830.0
KIRIKKALE,SULAKYURT,Aycicegi (Yaglik) 1. Ekilis Kuru,   87,11.9,17.87,6.06,54.08,37.0,5.08,9.53,91.571,830.0
SIRNAK,SILOPI,Aycicegi (Yaglik) 1. Ekilis Sulu,   100,17.48,24.26,9.62,47.17,52.0,4.25,10.03,95.273,505.0
SIRNAK,SILOPI,Aycicegi (Yaglik) 1. Ekilis Kuru,   79,17.48,24.26,9.62,47.17,52.0,4.25,10.03,95.273,505.0
BARTIN,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Kuru,   98,13.57,17.55,9.48,77.67,70.17,7.17,8.34,101.164,13.0
BARTIN,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Sulu,   200,13.57,17.55,9.48,77.67,70.17,7.17,8.34,101.164,13.0
YALOVA,ALTINOVA,Aycicegi (Yaglik) 1. Ekilis Kuru,   109,14.48,18.82,10.42,74.25,60.17,6.75,8.01,101.14,15.0
YALOVA,ALTINOVA,Aycicegi (Yaglik) 1. Ekilis Sulu,   250,14.48,18.82,10.42,74.25,60.17,6.75,8.01,101.14,15.0
KARABUK,EFLANI,Aycicegi (Yaglik) 2. Ekilis Kuru,   136,8.85,14.26,3.55,71.42,78.75,8.83,7.69,90.649,913.0
KARABUK,EFLANI,Aycicegi (Yaglik) 2. Ekilis Sulu,   250,8.85,14.26,3.55,71.42,78.75,8.83,7.69,90.649,913.0
OSMANIYE,DUZICI,Aycicegi (Yaglik) 1. Ekilis Sulu,   327,15.05,20.54,10.05,64.33,68.17,6.33,8.61,96.442,405.0
OSMANIYE,DUZICI,Aycicegi (Yaglik) 1. Ekilis Kuru,   246,15.05,20.54,10.05,64.33,68.17,6.33,8.61,96.442,405.0
OSMANIYE,DUZICI,Aycicegi (Yaglik) 2. Ekilis Sulu,   300,15.05,20.54,10.05,64.33,68.17,6.33,8.61,96.442,405.0
OSMANIYE,DUZICI,Aycicegi (Yaglik) 2. Ekilis Kuru,   230,15.05,20.54,10.05,64.33,68.17,6.33,8.61,96.442,405.0
OSMANIYE,HASANBEYLI,Aycicegi (Yaglik) 1. Ekilis Kuru,   355,15.05,20.37,10.27,64.33,68.17,6.33,8.61,92.255,769.0
OSMANIYE,HASANBEYLI,Aycicegi (Yaglik) 1. Ekilis Sulu,   400,15.05,20.37,10.27,64.33,68.17,6.33,8.61,92.255,769.0
OSMANIYE,KADIRLI,Aycicegi (Yaglik) 1. Ekilis Kuru,   300,16.8,22.73,11.42,63.67,61.33,5.75,8.97,100.317,82.0
OSMANIYE,KADIRLI,Aycicegi (Yaglik) 1. Ekilis Sulu,   400,16.8,22.73,11.42,63.67,61.33,5.75,8.97,100.317,82.0
OSMANIYE,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Kuru,   267,17.62,22.73,13.07,67.92,69.75,6.25,8.77,99.756,128.0
OSMANIYE,MERKEZ,Aycicegi (Yaglik) 1. Ekilis Sulu,   400,17.62,22.73,13.07,67.92,69.75,6.25,8.77,99.756,128.0
OSMANIYE,SUMBAS,Aycicegi (Yaglik) 1. Ekilis Kuru,   355,16.79,22.57,11.59,61.83,77.42,6.58,9.08,99.865,119.0
OSMANIYE,SUMBAS,Aycicegi (Yaglik) 1. Ekilis Sulu,   400,16.79,22.57,11.59,61.83,77.42,6.58,9.08,99.865,119.0
ADANA,ALADAG,Zeytin (Yaglik),   346,13.59,18.94,8.19,63.33,96.75,7.5,8.98,91.048,877.0
ADANA,CEYHAN,Zeytin (Yaglik),   ,18.18,23.31,13.62,67.75,81.5,5.75,9.1,100.955,30.0
ADANA,FEKE,Zeytin (Yaglik),   989,12.57,17.9,7.39,62.17,80.42,6.5,9.0,94.717,553.0
ADANA,IMAMOGLU,Zeytin (Yaglik),   ,17.37,23.63,11.78,66.0,100.0,6.83,8.68,82.857,1650.0
ADANA,KARAISALI,Zeytin (Yaglik),  31 642,15.57,21.13,9.93,62.75,81.0,6.75,9.08,98.282,250.0
ADANA,KARATAS,Zeytin (Yaglik),   ,19.44,22.87,16.23,70.75,84.92,5.5,9.29,101.202,10.0
ADANA,KOZAN,Zeytin (Yaglik),  69 218,16.81,22.8,11.23,64.25,101.5,7.0,8.92,99.841,121.0
ADANA,SEYHAN,Zeytin (Yaglik),   ,18.44,24.18,13.37,64.83,60.5,4.92,9.21,100.992,27.0
ADANA,YUMURTALIK,Zeytin (Yaglik),   ,18.82,22.21,15.61,70.0,77.67,5.83,9.36,101.14,15.0
ADANA,YUREGIR,Zeytin (Yaglik),   ,18.44,24.18,13.37,64.83,60.5,4.92,9.21,100.992,27.0
ADANA,SARICAM,Zeytin (Yaglik),  19 776,18.63,24.28,13.63,66.0,78.17,5.67,9.12,100.292,84.0
ADANA,CUKUROVA,Zeytin (Yaglik),  5 933,18.44,24.18,13.37,64.83,60.5,4.92,9.21,99.987,109.0
ADIYAMAN,BESNI,Zeytin (Yaglik),   435,14.53,20.64,7.8,49.5,55.92,4.75,9.54,90.748,904.0
ADIYAMAN,GERGER,Zeytin (Yaglik),  2 175,14.06,19.37,8.05,51.25,61.25,4.92,9.43,92.131,780.0
ADIYAMAN,KAHTA,Zeytin (Yaglik),  4 746,16.28,22.18,10.18,48.83,46.83,4.17,9.68,92.469,750.0
ADIYAMAN,MERKEZ,Zeytin (Yaglik),   ,15.31,21.14,9.19,47.75,48.67,4.25,9.61,93.318,675.0
ADIYAMAN,SAMSAT,Zeytin (Yaglik),   168,16.84,21.65,11.93,54.83,47.75,4.08,9.36,94.176,600.0
ADIYAMAN,TUT,Zeytin (Yaglik),   386,13.77,19.65,7.23,48.25,49.5,4.17,9.66,87.895,1166.0
ANTALYA,AKSEKI,Zeytin (Yaglik),   99,11.35,16.56,6.27,62.67,68.92,6.0,9.42,88.529,1107.0
ANTALYA,ALANYA,Zeytin (Yaglik),  32 137,15.99,20.41,11.02,65.58,79.58,5.5,9.82,101.152,14.0
ANTALYA,FINIKE,Zeytin (Yaglik),  7 663,17.43,21.27,13.08,66.58,59.67,4.83,9.65,101.3,2.0
ANTALYA,GAZIPASA,Zeytin (Yaglik),  24 721,18.07,21.33,14.33,69.0,67.67,5.0,9.81,101.103,18.0
ANTALYA,GUNDOGMUS,Zeytin (Yaglik),  2 274,12.86,17.91,7.55,64.25,73.58,6.42,9.37,90.66,912.0
ANTALYA,KAS,Zeytin (Yaglik),  268 960,11.41,16.52,6.27,56.25,51.5,5.17,8.76,100.832,40.0
ANTALYA,KUMLUCA,Zeytin (Yaglik),  21 665,18.7,22.96,14.08,65.67,59.67,4.83,9.65,101.14,15.0
ANTALYA,MANAVGAT,Zeytin (Yaglik),  37 674,18.67,22.94,14.32,63.92,80.08,4.83,9.99,101.251,6.0
ANTALYA,SERIK,Zeytin (Yaglik),  10 877,18.73,23.78,13.87,61.08,67.25,4.33,9.97,100.955,30.0
ANTALYA,DOSEMEALTI,Zeytin (Yaglik),   ,16.94,22.55,11.52,59.33,93.17,6.83,9.28,97.661,302.0
ANTALYA,KEPEZ,Zeytin (Yaglik),  7 911,17.76,23.38,12.43,58.58,90.08,4.92,9.62,100.292,84.0
ANTALYA,KONYAALTI,Zeytin (Yaglik),  1 730,17.41,22.62,12.16,61.33,101.25,5.17,9.83,101.103,18.0
ARTVIN,YUSUFELI,Zeytin (Yaglik),   840,6.85,11.25,2.72,72.5,88.33,11.17,6.95,92.57,741.0
AYDIN,BOZDOGAN,Zeytin (Yaglik),  184 910,14.58,19.93,8.65,53.0,48.17,4.58,9.73,97.959,277.0
AYDIN,BUHARKENT,Zeytin (Yaglik),   ,15.15,20.63,9.47,53.58,41.92,4.67,9.47,99.294,166.0
AYDIN,CINE,Zeytin (Yaglik),  88 994,15.15,20.73,9.28,56.75,68.92,5.33,9.55,100.317,82.0
AYDIN,DIDIM,Zeytin (Yaglik),  9 888,18.64,21.69,15.58,67.0,64.58,4.33,9.87,100.893,35.0
AYDIN,GERMENCIK,Zeytin (Yaglik),  129 140,17.01,22.73,11.36,59.33,65.75,4.83,9.62,100.611,58.0
AYDIN,INCIRLIOVA,Zeytin (Yaglik),  6 328,16.67,22.48,10.87,57.92,63.33,4.58,9.68,101.325,0.0
AYDIN,KARACASU,Zeytin (Yaglik),   ,14.67,19.97,8.97,53.67,48.75,4.75,9.58,94.176,600.0
AYDIN,KARPUZLU,Zeytin (Yaglik),  14 338,15.89,21.53,10.12,59.17,70.5,5.58,9.48,100.195,92.0
AYDIN,KOCARLI,Zeytin (Yaglik),  4 301,17.91,23.59,12.23,57.42,63.33,4.58,9.68,100.586,60.0
AYDIN,KOSK,Zeytin (Yaglik),  7 911,16.08,21.63,10.32,53.5,49.75,4.25,9.81,100.5,67.0
AYDIN,KUSADASI,Zeytin (Yaglik),  11 371,17.29,22.24,12.51,62.92,65.58,4.33,9.75,101.263,5.0
AYDIN,KUYUCAK,Zeytin (Yaglik),  28 804,17.45,22.71,11.81,52.0,49.67,4.92,9.4,99.101,182.0
AYDIN,NAZILLI,Zeytin (Yaglik),  11 935,17.83,23.11,12.08,52.08,51.67,4.83,9.5,100.537,64.0
AYDIN,SOKE,Zeytin (Yaglik),  2 126,18.17,23.13,13.29,63.5,65.75,4.83,9.62,100.906,34.0
AYDIN,SULTANHISAR,Zeytin (Yaglik),   ,16.99,22.39,11.13,52.92,51.67,4.83,9.5,100.133,97.0
AYDIN,YENIPAZAR,Zeytin (Yaglik),  20 765,17.57,23.04,11.44,51.92,48.17,4.58,9.73,100.611,58.0
BALIKESIR,AYVALIK,Zeytin (Yaglik),   ,16.9,19.49,14.28,67.17,71.5,4.83,9.67,101.017,25.0
BALIKESIR,BALYA,Zeytin (Yaglik),   ,13.77,18.69,9.12,69.83,63.08,6.42,7.58,98.342,245.0
BALIKESIR,BANDIRMA,Zeytin (Yaglik),   ,15.31,19.27,11.5,71.5,57.92,6.25,7.9,101.078,20.0
BALIKESIR,BIGADIC,Zeytin (Yaglik),   129,14.14,19.79,8.57,66.67,45.75,5.5,8.31,99.258,169.0
BALIKESIR,BURHANIYE,Zeytin (Yaglik),   ,15.73,20.18,11.48,66.42,68.67,5.42,8.78,101.054,22.0
BALIKESIR,EDREMIT,Zeytin (Yaglik),   ,14.87,19.36,10.6,68.75,68.67,5.42,8.78,100.967,29.0
BALIKESIR,ERDEK,Zeytin (Yaglik),   ,15.17,19.25,11.18,70.0,55.0,5.92,8.31,99.125,180.0
BALIKESIR,GOMEC,Zeytin (Yaglik),   ,16.48,19.66,13.37,66.83,87.42,5.25,9.35,101.14,15.0
BALIKESIR,GONEN,Zeytin (Yaglik),  2 585,14.53,19.27,9.83,69.75,60.17,6.17,7.83,100.82,41.0
BALIKESIR,HAVRAN,Zeytin (Yaglik),   ,14.67,19.37,10.28,68.08,68.67,5.42,8.78,100.881,36.0
BALIKESIR,MANYAS,Zeytin (Yaglik),   ,14.25,19.07,9.53,68.5,50.92,5.67,7.93,100.709,50.0
BALIKESIR,MARMARA,Zeytin (Yaglik),   ,15.2,16.93,13.33,73.0,53.08,5.67,8.24,96.961,361.0
BALIKESIR,SAVASTEPE,Zeytin (Yaglik),  3 263,13.27,18.52,8.38,67.08,45.92,5.0,7.92,97.84,287.0
BALIKESIR,SINDIRGI,Zeytin (Yaglik),   99,12.76,18.57,7.04,66.33,55.92,5.83,8.57,98.522,230.0
BALIKESIR,SUSURLUK,Zeytin (Yaglik),   227,13.74,18.71,8.9,69.0,52.67,5.75,8.19,100.55,63.0
BURDUR,AGLASUN,Zeytin (Yaglik),   ,10.62,15.99,5.08,61.5,64.0,6.08,8.63,88.454,1114.0
BURDUR,BUCAK,Zeytin (Yaglik),  28 676,13.07,18.77,7.09,60.25,75.83,6.42,8.95,91.828,807.0
BURDUR,CELTIKCI,Zeytin (Yaglik),   346,11.81,17.46,5.89,61.25,75.83,6.42,8.95,91.259,858.0
CANAKKALE,AYVACIK,Zeytin (Yaglik),  445 909,15.44,18.76,12.18,66.58,72.0,4.92,9.55,97.733,296.0
